2.075000000000000000e+01,2.201405048370361328e+00,2.234007120132446289e+00,1.716532588005065918e+00,1.754833221435546875e+00,1.905179262161254883e+00,1.815179109573364258e+00
2.100000000000000000e+01,2.168253421783447266e+00,2.105310440063476562e+00,1.676759600639343262e+00,1.684023022651672363e+00,1.674574017524719238e+00,1.640497446060180664e+00
2.125000000000000000e+01,2.090102434158325195e+00,2.091589689254760742e+00,1.823504447937011719e+00,1.855202317237854004e+00,1.772958636283874512e+00,1.682103872299194336e+00
2.150000000000000000e+01,2.097056150436401367e+00,2.099136352539062500e+00,2.013577938079833984e+00,1.774588108062744141e+00,1.755989074707031250e+00,1.772745728492736816e+00
2.175000000000000000e+01,2.145610570907592773e+00,2.360812425613403320e+00,1.798671126365661621e+00,1.650253295898437500e+00,1.733711123466491699e+00,1.770173668861389160e+00
2.200000000000000000e+01,2.112694978713989258e+00,2.160359621047973633e+00,1.719150781631469727e+00,1.647238254547119141e+00,1.569889426231384277e+00,1.644158005714416504e+00
2.225000000000000000e+01,2.069860219955444336e+00,2.112554788589477539e+00,1.872445106506347656e+00,1.818339705467224121e+00,1.628491997718811035e+00,1.642318606376647949e+00
2.250000000000000000e+01,2.120565414428710938e+00,2.070347785949707031e+00,1.870343804359436035e+00,1.750423192977905273e+00,1.663598060607910156e+00,1.804830670356750488e+00
2.275000000000000000e+01,2.119719266891479492e+00,2.125588417053222656e+00,1.706130623817443848e+00,1.612155199050903320e+00,1.704245567321777344e+00,1.828953266143798828e+00
2.300000000000000000e+01,2.094208002090454102e+00,2.010996818542480469e+00,1.700593352317810059e+00,1.631578445434570312e+00,1.590090513229370117e+00,1.631365180015563965e+00
2.325000000000000000e+01,2.013706684112548828e+00,2.031254529953002930e+00,1.754709005355834961e+00,1.761147260665893555e+00,1.757656097412109375e+00,1.574082255363464355e+00
2.350000000000000000e+01,2.008931398391723633e+00,2.063356161117553711e+00,1.803954839706420898e+00,1.846101164817810059e+00,1.683653473854064941e+00,1.636537313461303711e+00
2.375000000000000000e+01,2.040709495544433594e+00,2.219693422317504883e+00,1.653829097747802734e+00,1.623608231544494629e+00,1.632778763771057129e+00,1.638387680053710938e+00
2.400000000000000000e+01,2.004119873046875000e+00,2.038031339645385742e+00,1.619556188583374023e+00,1.561333775520324707e+00,1.520570278167724609e+00,1.540297150611877441e+00
2.425000000000000000e+01,1.946975946426391602e+00,1.999089121818542480e+00,1.692722678184509277e+00,1.725034713745117188e+00,1.588307857513427734e+00,1.677679061889648438e+00
2.450000000000000000e+01,1.984773039817810059e+00,2.035774230957031250e+00,1.749976754188537598e+00,1.969828724861145020e+00,1.591654658317565918e+00,1.683552503585815430e+00
2.475000000000000000e+01,1.941269874572753906e+00,2.192725896835327148e+00,1.605837464332580566e+00,1.646775007247924805e+00,1.594966411590576172e+00,1.658238887786865234e+00
2.500000000000000000e+01,1.991098999977111816e+00,2.022527456283569336e+00,1.564328312873840332e+00,1.556161761283874512e+00,1.461564302444458008e+00,1.544682145118713379e+00
2.525000000000000000e+01,1.938203930854797363e+00,2.003165721893310547e+00,1.718781232833862305e+00,1.725175142288208008e+00,1.606482505798339844e+00,1.682464599609375000e+00
2.550000000000000000e+01,1.939439296722412109e+00,2.027405738830566406e+00,1.701295495033264160e+00,1.785230875015258789e+00,1.728503346443176270e+00,1.566601514816284180e+00
2.575000000000000000e+01,1.908771514892578125e+00,2.158856153488159180e+00,1.543880939483642578e+00,1.596420407295227051e+00,1.681724429130554199e+00,1.596836209297180176e+00
2.600000000000000000e+01,1.939115762710571289e+00,1.934971094131469727e+00,1.505445361137390137e+00,1.519702196121215820e+00,1.473075389862060547e+00,1.498247623443603516e+00
2.625000000000000000e+01,1.874275922775268555e+00,1.933741211891174316e+00,1.611263275146484375e+00,1.726997017860412598e+00,1.595867276191711426e+00,1.555170893669128418e+00
2.650000000000000000e+01,1.873985528945922852e+00,1.951352715492248535e+00,1.747981667518615723e+00,1.723513245582580566e+00,1.629391908645629883e+00,1.782302141189575195e+00
2.675000000000000000e+01,1.883009791374206543e+00,2.040663003921508789e+00,1.550910830497741699e+00,1.547365903854370117e+00,1.679417133331298828e+00,1.632446050643920898e+00
2.700000000000000000e+01,2.074213027954101562e+00,1.869288444519042969e+00,1.480737090110778809e+00,1.468197226524353027e+00,1.507278203964233398e+00,1.482219815254211426e+00
2.725000000000000000e+01,1.926827788352966309e+00,1.874966979026794434e+00,1.584537625312805176e+00,1.574456572532653809e+00,1.542714238166809082e+00,1.604051113128662109e+00
2.750000000000000000e+01,1.906305074691772461e+00,1.892549633979797363e+00,1.677571058273315430e+00,1.736642956733703613e+00,1.597947597503662109e+00,1.538819193840026855e+00
2.775000000000000000e+01,1.973893165588378906e+00,2.016848802566528320e+00,1.479888439178466797e+00,1.511517167091369629e+00,1.653941392898559570e+00,1.558229804039001465e+00
2.800000000000000000e+01,2.023166894912719727e+00,1.896025419235229492e+00,1.481325387954711914e+00,1.491230368614196777e+00,1.440058350563049316e+00,1.442485690116882324e+00
2.825000000000000000e+01,1.893103718757629395e+00,1.903191447257995605e+00,1.642251014709472656e+00,1.556557297706604004e+00,1.473823666572570801e+00,1.598729729652404785e+00
2.850000000000000000e+01,1.864621043205261230e+00,1.895693898200988770e+00,1.734234333038330078e+00,1.645464897155761719e+00,1.455272316932678223e+00,1.635925769805908203e+00
2.875000000000000000e+01,1.871393322944641113e+00,2.049131155014038086e+00,1.480835437774658203e+00,1.456388354301452637e+00,1.469267725944519043e+00,1.725651621818542480e+00
2.900000000000000000e+01,2.016670227050781250e+00,1.838691949844360352e+00,1.465162992477416992e+00,1.430785179138183594e+00,1.350520849227905273e+00,1.489998936653137207e+00
2.925000000000000000e+01,1.891711354255676270e+00,1.849772453308105469e+00,1.528153061866760254e+00,1.579251408576965332e+00,1.463059425354003906e+00,1.562578082084655762e+00
2.950000000000000000e+01,1.902391791343688965e+00,1.845474958419799805e+00,1.632239460945129395e+00,1.614641547203063965e+00,1.475830912590026855e+00,1.600849151611328125e+00
2.975000000000000000e+01,1.841372609138488770e+00,1.944667220115661621e+00,1.464452624320983887e+00,1.483931541442871094e+00,1.484448075294494629e+00,1.528029322624206543e+00
3.000000000000000000e+01,2.008453607559204102e+00,1.807239413261413574e+00,1.454365730285644531e+00,1.430701375007629395e+00,1.590846180915832520e+00,1.427557468414306641e+00
3.025000000000000000e+01,1.875035881996154785e+00,1.800003767013549805e+00,1.546198248863220215e+00,1.561441659927368164e+00,1.436830163002014160e+00,1.678632974624633789e+00
3.050000000000000000e+01,1.815185546875000000e+00,1.817300558090209961e+00,1.552480816841125488e+00,1.678279638290405273e+00,1.468934297561645508e+00,1.609262108802795410e+00
3.075000000000000000e+01,1.779762148857116699e+00,2.002093791961669922e+00,1.443840026855468750e+00,1.456514358520507812e+00,1.489587664604187012e+00,1.654117941856384277e+00
3.100000000000000000e+01,1.863302588462829590e+00,1.827176570892333984e+00,1.453702926635742188e+00,1.415835738182067871e+00,1.528632640838623047e+00,1.445866465568542480e+00
3.125000000000000000e+01,1.808192014694213867e+00,1.805962324142456055e+00,1.565945625305175781e+00,1.626597523689270020e+00,1.362250566482543945e+00,1.501085400581359863e+00
3.150000000000000000e+01,1.765381217002868652e+00,1.779664635658264160e+00,1.583024263381958008e+00,1.758988618850708008e+00,1.479273557662963867e+00,1.545724630355834961e+00
3.175000000000000000e+01,1.786333799362182617e+00,2.044296503067016602e+00,1.423420548439025879e+00,1.468953371047973633e+00,1.491863608360290527e+00,1.511720061302185059e+00
3.200000000000000000e+01,1.911511659622192383e+00,1.790676355361938477e+00,1.427421331405639648e+00,1.422985434532165527e+00,1.631628751754760742e+00,1.407634615898132324e+00
3.225000000000000000e+01,1.801137447357177734e+00,1.761332869529724121e+00,1.500281929969787598e+00,1.538004398345947266e+00,1.367954492568969727e+00,1.481399178504943848e+00
3.250000000000000000e+01,1.789537906646728516e+00,1.820594549179077148e+00,1.737377524375915527e+00,1.534827470779418945e+00,1.483443856239318848e+00,1.456173777580261230e+00
3.275000000000000000e+01,1.740741848945617676e+00,2.032133817672729492e+00,1.482061266899108887e+00,1.370631814002990723e+00,1.504583597183227539e+00,1.527254104614257812e+00
3.300000000000000000e+01,1.837888836860656738e+00,1.783328890800476074e+00,1.420823574066162109e+00,1.365235924720764160e+00,1.631677031517028809e+00,1.371704697608947754e+00
3.325000000000000000e+01,1.735076189041137695e+00,1.784923434257507324e+00,1.519156098365783691e+00,1.488258600234985352e+00,1.399258255958557129e+00,1.459474563598632812e+00
3.350000000000000000e+01,1.702114701271057129e+00,1.754679322242736816e+00,1.560787916183471680e+00,1.571650505065917969e+00,1.521955370903015137e+00,1.626318812370300293e+00
3.375000000000000000e+01,1.710931777954101562e+00,2.129229545593261719e+00,1.409044265747070312e+00,1.420612096786499023e+00,1.585519909858703613e+00,1.552872896194458008e+00
3.400000000000000000e+01,1.927288651466369629e+00,1.795306801795959473e+00,1.374153017997741699e+00,1.364107489585876465e+00,1.555301904678344727e+00,1.395071029663085938e+00
3.425000000000000000e+01,1.777662158012390137e+00,1.733740210533142090e+00,1.503375887870788574e+00,1.485187292098999023e+00,1.354072451591491699e+00,1.426475644111633301e+00
3.450000000000000000e+01,1.813362717628479004e+00,1.739441156387329102e+00,1.544744729995727539e+00,1.574075698852539062e+00,1.393188714981079102e+00,1.395520567893981934e+00
3.475000000000000000e+01,1.786480426788330078e+00,1.888231039047241211e+00,1.391795396804809570e+00,1.374291419982910156e+00,1.437672972679138184e+00,1.425854921340942383e+00
3.500000000000000000e+01,1.754527926445007324e+00,1.704981446266174316e+00,1.394482851028442383e+00,1.350463151931762695e+00,1.413284420967102051e+00,1.297895073890686035e+00
3.525000000000000000e+01,1.681255221366882324e+00,1.673692941665649414e+00,1.436814188957214355e+00,1.439427495002746582e+00,1.317374229431152344e+00,1.413181424140930176e+00
3.550000000000000000e+01,1.647741198539733887e+00,1.690667629241943359e+00,1.531998634338378906e+00,1.485269784927368164e+00,1.464190840721130371e+00,1.587195873260498047e+00
3.575000000000000000e+01,1.651882648468017578e+00,2.001607179641723633e+00,1.345009326934814453e+00,1.350468158721923828e+00,1.433743953704833984e+00,1.488242268562316895e+00
3.600000000000000000e+01,1.790520906448364258e+00,1.741305828094482422e+00,1.355079531669616699e+00,1.319587945938110352e+00,1.470763564109802246e+00,1.333956480026245117e+00
3.625000000000000000e+01,1.666648983955383301e+00,1.696751594543457031e+00,1.443435788154602051e+00,1.479359507560729980e+00,1.296892046928405762e+00,1.400950074195861816e+00
3.650000000000000000e+01,1.646491765975952148e+00,1.692913651466369629e+00,1.608501315116882324e+00,1.565346479415893555e+00,1.457359194755554199e+00,1.443993091583251953e+00
3.675000000000000000e+01,1.578872680664062500e+00,2.073660373687744141e+00,1.410935282707214355e+00,1.334748268127441406e+00,1.411808609962463379e+00,1.469272494316101074e+00
3.700000000000000000e+01,1.707511663436889648e+00,1.793185353279113770e+00,1.360221147537231445e+00,1.303915739059448242e+00,1.423926711082458496e+00,1.349698305130004883e+00
3.725000000000000000e+01,1.621902108192443848e+00,1.720989704132080078e+00,1.432585954666137695e+00,1.501550197601318359e+00,1.272276520729064941e+00,1.436489105224609375e+00
3.750000000000000000e+01,1.617781043052673340e+00,1.667312502861022949e+00,1.482040643692016602e+00,1.645148873329162598e+00,1.331996917724609375e+00,1.510897517204284668e+00
3.775000000000000000e+01,1.627588391304016113e+00,1.928622245788574219e+00,1.391139626502990723e+00,1.356541395187377930e+00,1.348477482795715332e+00,1.556907296180725098e+00
3.800000000000000000e+01,1.669218778610229492e+00,1.694796681404113770e+00,1.320793151855468750e+00,1.340081095695495605e+00,1.464313626289367676e+00,1.326462268829345703e+00
3.825000000000000000e+01,1.585957765579223633e+00,1.673360109329223633e+00,1.402470707893371582e+00,1.422631025314331055e+00,1.305273056030273438e+00,1.443529963493347168e+00
3.850000000000000000e+01,1.568534493446350098e+00,1.649141192436218262e+00,1.402918219566345215e+00,1.560360312461853027e+00,1.409051179885864258e+00,1.355600833892822266e+00
3.875000000000000000e+01,1.628406047821044922e+00,1.880759358406066895e+00,1.321702361106872559e+00,1.345162868499755859e+00,1.367766976356506348e+00,1.483705043792724609e+00
3.900000000000000000e+01,1.741152882575988770e+00,1.667681097984313965e+00,1.312076210975646973e+00,1.293416500091552734e+00,1.386593699455261230e+00,1.290867686271667480e+00
3.925000000000000000e+01,1.587485313415527344e+00,1.652312874794006348e+00,1.446876764297485352e+00,1.397402882575988770e+00,1.253724336624145508e+00,1.419664382934570312e+00
3.950000000000000000e+01,1.570272326469421387e+00,1.639018535614013672e+00,1.501593708992004395e+00,1.460359930992126465e+00,1.409243464469909668e+00,1.367757558822631836e+00
3.975000000000000000e+01,1.562580823898315430e+00,1.938756823539733887e+00,1.317776560783386230e+00,1.289882063865661621e+00,1.407898306846618652e+00,1.400957822799682617e+00
4.000000000000000000e+01,1.745943307876586914e+00,1.701424837112426758e+00,1.299780488014221191e+00,1.272286176681518555e+00,1.422160863876342773e+00,1.270684599876403809e+00
4.025000000000000000e+01,1.592735767364501953e+00,1.650619149208068848e+00,1.432973384857177734e+00,1.428615212440490723e+00,1.385849595069885254e+00,1.323891043663024902e+00
4.050000000000000000e+01,1.557081103324890137e+00,1.670241236686706543e+00,1.555791497230529785e+00,1.497758746147155762e+00,1.249443888664245605e+00,1.363245248794555664e+00
4.075000000000000000e+01,1.554887056350708008e+00,2.032270669937133789e+00,1.322332262992858887e+00,1.319656729698181152e+00,1.385663747787475586e+00,1.406800985336303711e+00
4.100000000000000000e+01,1.674372673034667969e+00,1.741032838821411133e+00,1.307703852653503418e+00,1.254828929901123047e+00,1.327339529991149902e+00,1.281080007553100586e+00
4.125000000000000000e+01,1.589116215705871582e+00,1.634210467338562012e+00,1.422308683395385742e+00,1.384932160377502441e+00,1.416742324829101562e+00,1.493984460830688477e+00
4.150000000000000000e+01,1.516279101371765137e+00,1.629631400108337402e+00,1.510874509811401367e+00,1.404911279678344727e+00,1.280027985572814941e+00,1.551039218902587891e+00
